seconds,datetime,latitude,longitude,speed_mph,altitude_ft
96.0,1900-01-01 10:50:33,29.895992857142858,-95.24987142857142,307.35714285714283,3441.0714285714284
97.0,1900-01-01 10:50:34,29.895239285714286,-95.24870714285714,307.5357142857143,3461.6071428571427
98.0,1900-01-01 10:50:35,29.894485714285715,-95.24754285714286,307.7142857142857,3482.1428571428573
99.0,1900-01-01 10:50:36,29.893732142857143,-95.24637857142858,307.89285714285717,3502.6785714285716
100.0,1900-01-01 10:50:37,29.89297857142857,-95.24521428571428,308.07142857142856,3523.214285714286
101.0,1900-01-01 10:50:38,29.892225,-95.24405,308.25,3543.75
102.0,1900-01-01 10:50:39,29.89147142857143,-95.24288571428572,308.42857142857144,3564.285714285714
103.0,1900-01-01 10:50:40,29.890717857142857,-95.24172142857142,308.60714285714283,3584.8214285714284
104.0,1900-01-01 10:50:41,29.889964285714285,-95.24055714285714,308.7857142857143,3605.3571428571427
105.0,1900-01-01 10:50:42,29.889210714285714,-95.23939285714286,308.9642857142857,3625.8928571428573
106.0,1900-01-01 10:50:43,29.888457142857142,-95.23822857142858,309.14285714285717,3646.4285714285716
107.0,1900-01-01 10:50:44,29.88770357142857,-95.23706428571428,309.32142857142856,3666.964285714286
108.0,1900-01-01 10:50:45,29.88695,-95.2359,309.5,3687.5
109.0,1900-01-01 10:50:46,29.88619642857143,-95.23473571428572,309.67857142857144,3708.035714285714
110.0,1900-01-01 10:50:47,29.88544285714286,-95.23357142857142,309.85714285714283,3728.5714285714284
111.0,1900-01-01 10:50:48,29.884689285714288,-95.23240714285714,310.0357142857143,3749.1071428571427
112.0,1900-01-01 10:50:49,29.883935714285716,-95.23124285714286,310.2142857142857,3769.642857142857
113.0,1900-01-01 10:50:50,29.883182142857144,-95.23007857142858,310.39285714285717,3790.1785714285716
114.0,1900-01-01 10:50:51,29.882428571428573,-95.22891428571428,310.57142857142856,3810.714285714286
115.0,1900-01-01 10:50:52,29.881675,-95.22775,310.75,3831.25
116.0,1900-01-01 10:50:53,29.88092142857143,-95.22658571428572,310.92857142857144,3851.785714285714
117.0,1900-01-01 10:50:54,29.880167857142858,-95.22542142857142,311.10714285714283,3872.3214285714284
118.0,1900-01-01 10:50:55,29.879414285714287,-95.22425714285714,311.2857142857143,3892.8571428571427
119.0,1900-01-01 10:50:56,29.878660714285715,-95.22309285714286,311.4642857142857,3913.392857142857
120.0,1900-01-01 10:50:57,29.877907142857143,-95.22192857142858,311.64285714285717,3933.9285714285716
121.0,1900-01-01 10:50:58,29.877153571428572,-95.22076428571428,311.82142857142856,3954.464285714286
122.0,1900-01-01 10:50:59,29.8764,-95.2196,312.0,3975.0
123.0,1900-01-01 10:51:00,29.875641176470587,-95.21840588235294,311.94117647058823,3976.470588235294
124.0,1900-01-01 10:51:01,29.874882352941178,-95.21721176470588,311.88235294117646,3977.9411764705883
125.0,1900-01-01 10:51:02,29.874123529411765,-95.21601764705882,311.8235294117647,3979.4117647058824
126.0,1900-01-01 10:51:03,29.873364705882352,-95.21482352941176,311.7647058823529,3980.8823529411766
127.0,1900-01-01 10:51:04,29.87260588235294,-95.2136294117647,311.70588235294116,3982.3529411764707
128.0,1900-01-01 10:51:05,29.87184705882353,-95.21243529411764,311.6470588235294,3983.823529411765
129.0,1900-01-01 10:51:06,29.871088235294117,-95.21124117647058,311.5882352941176,3985.294117647059
130.0,1900-01-01 10:51:07,29.870329411764704,-95.21004705882352,311.52941176470586,3986.764705882353
131.0,1900-01-01 10:51:08,29.869570588235295,-95.20885294117647,311.47058823529414,3988.235294117647
132.0,1900-01-01 10:51:09,29.86881176470588,-95.20765882352941,311.4117647058824,3989.705882352941
133.0,1900-01-01 10:51:10,29.86805294117647,-95.20646470588235,311.3529411764706,3991.176470588235
134.0,1900-01-01 10:51:11,29.86729411764706,-95.2052705882353,311.29411764705884,3992.6470588235293
135.0,1900-01-01 10:51:12,29.866535294117647,-95.20407647058823,311.2352941176471,3994.1176470588234
136.0,1900-01-01 10:51:13,29.865776470588234,-95.20288235294117,311.1764705882353,3995.5882352941176
137.0,1900-01-01 10:51:14,29.86501764705882,-95.20168823529411,311.11764705882354,3997.0588235294117
138.0,1900-01-01 10:51:15,29.86425882352941,-95.20049411764705,311.05882352941177,3998.529411764706
139.0,1900-01-01 10:51:16,29.8635,-95.1993,311.0,4000.0
140.0,1900-01-01 10:51:17,29.86259259259259,-95.19822222222221,311.0740740740741,4037.962962962963
141.0,1900-01-01 10:51:18,29.861685185185184,-95.19714444444443,311.14814814814815,4075.925925925926
142.0,1900-01-01 10:51:19,29.860777777777777,-95.19606666666667,311.22222222222223,4113.888888888889
143.0,1900-01-01 10:51:20,29.85987037037037,-95.19498888888889,311.2962962962963,4151.851851851852
144.0,1900-01-01 10:51:21,29.858962962962963,-95.1939111111111,311.3703703703704,4189.814814814815
145.0,1900-01-01 10:51:22,29.858055555555556,-95.19283333333333,311.44444444444446,4227.777777777777
146.0,1900-01-01 10:51:23,29.857148148148145,-95.19175555555555,311.51851851851853,4265.740740740741
147.0,1900-01-01 10:51:24,29.856240740740738,-95.19067777777776,311.5925925925926,4303.7037037037035
148.0,1900-01-01 10:51:25,29.85533333333333,-95.1896,311.6666666666667,4341.666666666667
149.0,1900-01-01 10:51:26,29.854425925925923,-95.18852222222222,311.74074074074076,4379.62962962963
150.0,1900-01-01 10:51:27,29.853518518518516,-95.18744444444444,311.81481481481484,4417.592592592593
151.0,1900-01-01 10:51:28,29.85261111111111,-95.18636666666666,311.8888888888889,4455.555555555556
152.0,1900-01-01 10:51:29,29.851703703703702,-95.18528888888888,311.962962962963,4493.518518518518
153.0,1900-01-01 10:51:30,29.850796296296295,-95.18421111111111,312.037037037037,4531.481481481482
154.0,1900-01-01 10:51:31,29.849888888888888,-95.18313333333333,312.1111111111111,4569.444444444444
155.0,1900-01-01 10:51:32,29.84898148148148,-95.18205555555555,312.18518518518516,4607.407407407407
156.0,1900-01-01 10:51:33,29.848074074074074,-95.18097777777777,312.25925925925924,4645.37037037037
157.0,1900-01-01 10:51:34,29.847166666666666,-95.17989999999999,312.3333333333333,4683.333333333333
158.0,1900-01-01 10:51:35,29.84625925925926,-95.17882222222222,312.4074074074074,4721.2962962962965
159.0,1900-01-01 10:51:36,29.845351851851852,-95.17774444444444,312.48148148148147,4759.259259259259
160.0,1900-01-01 10:51:37,29.84444444444444,-95.17666666666666,312.55555555555554,4797.222222222223
161.0,1900-01-01 10:51:38,29.843537037037034,-95.17558888888888,312.6296296296296,4835.185185185185
162.0,1900-01-01 10:51:39,29.842629629629627,-95.1745111111111,312.7037037037037,4873.148148148148
163.0,1900-01-01 10:51:40,29.84172222222222,-95.17343333333332,312.77777777777777,4911.111111111111
164.0,1900-01-01 10:51:41,29.840814814814813,-95.17235555555555,312.85185185185185,4949.074074074074
165.0,1900-01-01 10:51:42,29.839907407407406,-95.17127777777777,312.9259259259259,4987.0370370370365
166.0,1900-01-01 10:51:43,29.839,-95.1702,313.0,5025.0
167.0,1900-01-01 10:51:44,29.83815882352941,-95.16918823529411,313.11764705882354,5070.588235294118
168.0,1900-01-01 10:51:45,29.83731764705882,-95.16817647058824,313.2352941176471,5116.176470588235
169.0,1900-01-01 10:51:46,29.836476470588234,-95.16716470588234,313.3529411764706,5161.764705882353
170.0,1900-01-01 10:51:47,29.835635294117647,-95.16615294117646,313.47058823529414,5207.35294117647
171.0,1900-01-01 10:51:48,29.834794117647057,-95.16514117647058,313.5882352941176,5252.941176470588
172.0,1900-01-01 10:51:49,29.83395294117647,-95.1641294117647,313.70588235294116,5298.529411764706
173.0,1900-01-01 10:51:50,29.833111764705883,-95.16311764705883,313.8235294117647,5344.117647058823
174.0,1900-01-01 10:51:51,29.832270588235293,-95.16210588235295,313.94117647058823,5389.705882352941
175.0,1900-01-01 10:51:52,29.831429411764706,-95.16109411764705,314.05882352941177,5435.294117647059
176.0,1900-01-01 10:51:53,29.830588235294115,-95.16008235294117,314.1764705882353,5480.882352941177
177.0,1900-01-01 10:51:54,29.82974705882353,-95.1590705882353,314.29411764705884,5526.470588235294
178.0,1900-01-01 10:51:55,29.82890588235294,-95.15805882352942,314.4117647058824,5572.058823529412
179.0,1900-01-01 10:51:56,29.82806470588235,-95.15704705882354,314.52941176470586,5617.64705882353
180.0,1900-01-01 10:51:57,29.827223529411764,-95.15603529411766,314.6470588235294,5663.235294117647
181.0,1900-01-01 10:51:58,29.826382352941177,-95.15502352941176,314.7647058823529,5708.823529411765
182.0,1900-01-01 10:51:59,29.825541176470587,-95.15401176470588,314.88235294117646,5754.411764705882
183.0,1900-01-01 10:52:00,29.8247,-95.153,315.0,5800.0
184.0,1900-01-01 10:52:01,29.824003846153847,-95.15185384615386,315.2307692307692,5849.038461538462
185.0,1900-01-01 10:52:02,29.823307692307694,-95.15070769230769,315.46153846153845,5898.076923076923
186.0,1900-01-01 10:52:03,29.822611538461537,-95.14956153846154,315.6923076923077,5947.115384615385
187.0,1900-01-01 10:52:04,29.821915384615384,-95.14841538461539,315.9230769230769,5996.153846153846
188.0,1900-01-01 10:52:05,29.82121923076923,-95.14726923076924,316.15384615384613,6045.192307692308
189.0,1900-01-01 10:52:06,29.820523076923077,-95.14612307692308,316.38461538461536,6094.2307692307695
190.0,1900-01-01 10:52:07,29.819826923076924,-95.14497692307692,316.61538461538464,6143.2692307692305
191.0,1900-01-01 10:52:08,29.819130769230767,-95.14383076923077,316.84615384615387,6192.307692307692
192.0,1900-01-01 10:52:09,29.818434615384614,-95.14268461538462,317.0769230769231,6241.346153846154
193.0,1900-01-01 10:52:10,29.81773846153846,-95.14153846153846,317.3076923076923,6290.384615384615
194.0,1900-01-01 10:52:11,29.817042307692308,-95.14039230769231,317.53846153846155,6339.423076923077
195.0,1900-01-01 10:52:12,29.816346153846155,-95.13924615384616,317.7692307692308,6388.461538461538
196.0,1900-01-01 10:52:13,29.815649999999998,-95.13810000000001,318.0,6437.5
197.0,1900-01-01 10:52:14,29.814953846153845,-95.13695384615384,318.2307692307692,6486.538461538462
198.0,1900-01-01 10:52:15,29.81425769230769,-95.1358076923077,318.46153846153845,6535.576923076923
199.0,1900-01-01 10:52:16,29.81356153846154,-95.13466153846154,318.6923076923077,6584.615384615385
200.0,1900-01-01 10:52:17,29.812865384615385,-95.13351538461538,318.9230769230769,6633.653846153846
201.0,1900-01-01 10:52:18,29.812169230769232,-95.13236923076923,319.15384615384613,6682.692307692308
202.0,1900-01-01 10:52:19,29.811473076923075,-95.13122307692308,319.38461538461536,6731.7307692307695
203.0,1900-01-01 10:52:20,29.810776923076922,-95.13007692307693,319.61538461538464,6780.7692307692305
204.0,1900-01-01 10:52:21,29.81008076923077,-95.12893076923076,319.84615384615387,6829.807692307692
205.0,1900-01-01 10:52:22,29.809384615384616,-95.12778461538461,320.0769230769231,6878.846153846154
206.0,1900-01-01 10:52:23,29.808688461538463,-95.12663846153846,320.3076923076923,6927.884615384615
207.0,1900-01-01 10:52:24,29.807992307692306,-95.12549230769231,320.53846153846155,6976.923076923077
208.0,1900-01-01 10:52:25,29.807296153846153,-95.12434615384615,320.7692307692308,7025.961538461539
209.0,1900-01-01 10:52:26,29.8066,-95.1232,321.0,7075.0
210.0,1900-01-01 10:52:27,29.805762962962962,-95.1219037037037,321.3703703703704,7121.2962962962965
211.0,1900-01-01 10:52:28,29.804925925925925,-95.1206074074074,321.74074074074076,7167.592592592592
212.0,1900-01-01 10:52:29,29.804088888888888,-95.1193111111111,322.1111111111111,7213.888888888889
213.0,1900-01-01 10:52:30,29.80325185185185,-95.11801481481481,322.48148148148147,7260.185185185185
214.0,1900-01-01 10:52:31,29.802414814814814,-95.11671851851851,322.85185185185185,7306.481481481482
215.0,1900-01-01 10:52:32,29.801577777777776,-95.11542222222222,323.22222222222223,7352.777777777777
216.0,1900-01-01 10:52:33,29.80074074074074,-95.11412592592592,323.5925925925926,7399.074074074074
217.0,1900-01-01 10:52:34,29.799903703703702,-95.11282962962963,323.962962962963,7445.37037037037
218.0,1900-01-01 10:52:35,29.799066666666665,-95.11153333333333,324.3333333333333,7491.666666666667
219.0,1900-01-01 10:52:36,29.798229629629628,-95.11023703703704,324.7037037037037,7537.962962962963
220.0,1900-01-01 10:52:37,29.79739259259259,-95.10894074074074,325.0740740740741,7584.259259259259
221.0,1900-01-01 10:52:38,29.796555555555553,-95.10764444444445,325.44444444444446,7630.555555555556
222.0,1900-01-01 10:52:39,29.795718518518516,-95.10634814814814,325.81481481481484,7676.851851851852
223.0,1900-01-01 10:52:40,29.794881481481482,-95.10505185185185,326.18518518518516,7723.148148148148
224.0,1900-01-01 10:52:41,29.794044444444445,-95.10375555555555,326.55555555555554,7769.444444444444
225.0,1900-01-01 10:52:42,29.793207407407408,-95.10245925925926,326.9259259259259,7815.740740740741
226.0,1900-01-01 10:52:43,29.79237037037037,-95.10116296296296,327.2962962962963,7862.037037037037
227.0,1900-01-01 10:52:44,29.791533333333334,-95.09986666666667,327.6666666666667,7908.333333333333
228.0,1900-01-01 10:52:45,29.790696296296296,-95.09857037037037,328.037037037037,7954.62962962963
229.0,1900-01-01 10:52:46,29.78985925925926,-95.09727407407408,328.4074074074074,8000.925925925926
230.0,1900-01-01 10:52:47,29.789022222222222,-95.09597777777778,328.77777777777777,8047.222222222223
231.0,1900-01-01 10:52:48,29.788185185185185,-95.09468148148149,329.14814814814815,8093.518518518518
232.0,1900-01-01 10:52:49,29.787348148148148,-95.09338518518518,329.51851851851853,8139.814814814815
233.0,1900-01-01 10:52:50,29.78651111111111,-95.0920888888889,329.8888888888889,8186.111111111111
234.0,1900-01-01 10:52:51,29.785674074074073,-95.09079259259259,330.25925925925924,8232.407407407407
235.0,1900-01-01 10:52:52,29.784837037037036,-95.0894962962963,330.6296296296296,8278.703703703704
236.0,1900-01-01 10:52:53,29.784,-95.0882,331.0,8325.0
237.0,1900-01-01 10:52:54,29.783476470588234,-95.08677647058823,331.47058823529414,8370.588235294117
238.0,1900-01-01 10:52:55,29.782952941176468,-95.08535294117647,331.94117647058823,8416.176470588236
239.0,1900-01-01 10:52:56,29.782429411764706,-95.0839294117647,332.4117647058824,8461.764705882353
240.0,1900-01-01 10:52:57,29.78190588235294,-95.08250588235293,332.88235294117646,8507.35294117647
241.0,1900-01-01 10:52:58,29.781382352941176,-95.08108235294118,333.3529411764706,8552.941176470587
242.0,1900-01-01 10:52:59,29.78085882352941,-95.07965882352941,333.8235294117647,8598.529411764706
243.0,1900-01-01 10:53:00,29.780335294117645,-95.07823529411765,334.29411764705884,8644.117647058823
244.0,1900-01-01 10:53:01,29.77981176470588,-95.07681176470588,334.7647058823529,8689.70588235294
245.0,1900-01-01 10:53:02,29.779288235294118,-95.07538823529411,335.2352941176471,8735.29411764706
246.0,1900-01-01 10:53:03,29.778764705882352,-95.07396470588235,335.70588235294116,8780.882352941177
247.0,1900-01-01 10:53:04,29.778241176470587,-95.07254117647058,336.1764705882353,8826.470588235294
248.0,1900-01-01 10:53:05,29.77771764705882,-95.07111764705881,336.6470588235294,8872.058823529413
249.0,1900-01-01 10:53:06,29.777194117647056,-95.06969411764706,337.11764705882354,8917.64705882353
250.0,1900-01-01 10:53:07,29.77667058823529,-95.0682705882353,337.5882352941176,8963.235294117647
251.0,1900-01-01 10:53:08,29.77614705882353,-95.06684705882353,338.05882352941177,9008.823529411764
252.0,1900-01-01 10:53:09,29.775623529411764,-95.06542352941176,338.52941176470586,9054.411764705883
253.0,1900-01-01 10:53:10,29.7751,-95.064,339.0,9100.0
254.0,1900-01-01 10:53:11,29.77523095238095,-95.06245238095238,339.6666666666667,9133.333333333334
255.0,1900-01-01 10:53:12,29.775361904761905,-95.06090476190475,340.3333333333333,9166.666666666666
256.0,1900-01-01 10:53:13,29.775492857142854,-95.05935714285714,341.0,9200.0
257.0,1900-01-01 10:53:14,29.775623809523807,-95.05780952380951,341.6666666666667,9233.333333333334
258.0,1900-01-01 10:53:15,29.77575476190476,-95.0562619047619,342.3333333333333,9266.666666666666
259.0,1900-01-01 10:53:16,29.775885714285714,-95.05471428571428,343.0,9300.0
260.0,1900-01-01 10:53:17,29.776016666666663,-95.05316666666666,343.6666666666667,9333.333333333334
261.0,1900-01-01 10:53:18,29.776147619047617,-95.05161904761904,344.3333333333333,9366.666666666666
262.0,1900-01-01 10:53:19,29.77627857142857,-95.05007142857143,345.0,9400.0
263.0,1900-01-01 10:53:20,29.776409523809523,-95.0485238095238,345.6666666666667,9433.333333333334
264.0,1900-01-01 10:53:21,29.776540476190476,-95.04697619047619,346.3333333333333,9466.666666666666
265.0,1900-01-01 10:53:22,29.776671428571426,-95.04542857142856,347.0,9500.0
266.0,1900-01-01 10:53:23,29.77680238095238,-95.04388095238095,347.6666666666667,9533.333333333334
267.0,1900-01-01 10:53:24,29.776933333333332,-95.04233333333333,348.3333333333333,9566.666666666666
268.0,1900-01-01 10:53:25,29.777064285714285,-95.0407857142857,349.0,9600.0
269.0,1900-01-01 10:53:26,29.77719523809524,-95.03923809523809,349.6666666666667,9633.333333333334
270.0,1900-01-01 10:53:27,29.777326190476188,-95.03769047619048,350.3333333333333,9666.666666666666
271.0,1900-01-01 10:53:28,29.77745714285714,-95.03614285714285,351.0,9700.0
272.0,1900-01-01 10:53:29,29.777588095238094,-95.03459523809524,351.6666666666667,9733.333333333334
273.0,1900-01-01 10:53:30,29.777719047619048,-95.03304761904761,352.3333333333333,9766.666666666666
274.0,1900-01-01 10:53:31,29.77785,-95.0315,353.0,9800.0
275.0,1900-01-01 10:53:32,29.77798095238095,-95.02995238095238,353.6666666666667,9833.333333333334
276.0,1900-01-01 10:53:33,29.778111904761904,-95.02840476190475,354.3333333333333,9866.666666666666
277.0,1900-01-01 10:53:34,29.778242857142857,-95.02685714285714,355.0,9900.0
278.0,1900-01-01 10:53:35,29.77837380952381,-95.02530952380951,355.6666666666667,9933.333333333334
279.0,1900-01-01 10:53:36,29.77850476190476,-95.0237619047619,356.3333333333333,9966.666666666666
280.0,1900-01-01 10:53:37,29.778635714285713,-95.02221428571428,357.0,10000.0
281.0,1900-01-01 10:53:38,29.778766666666666,-95.02066666666666,357.6666666666667,10033.333333333334
282.0,1900-01-01 10:53:39,29.77889761904762,-95.01911904761904,358.3333333333333,10066.666666666666
283.0,1900-01-01 10:53:40,29.779028571428572,-95.01757142857143,359.0,10100.0
284.0,1900-01-01 10:53:41,29.779159523809522,-95.0160238095238,359.6666666666667,10133.333333333334
285.0,1900-01-01 10:53:42,29.779290476190475,-95.01447619047619,360.3333333333333,10166.666666666666
286.0,1900-01-01 10:53:43,29.77942142857143,-95.01292857142856,361.0,10200.0
287.0,1900-01-01 10:53:44,29.77955238095238,-95.01138095238095,361.6666666666667,10233.333333333334
288.0,1900-01-01 10:53:45,29.77968333333333,-95.00983333333333,362.3333333333333,10266.666666666666
289.0,1900-01-01 10:53:46,29.779814285714284,-95.0082857142857,363.0,10300.0
290.0,1900-01-01 10:53:47,29.779945238095237,-95.00673809523809,363.6666666666667,10333.333333333334
291.0,1900-01-01 10:53:48,29.78007619047619,-95.00519047619048,364.3333333333333,10366.666666666666
292.0,1900-01-01 10:53:49,29.780207142857144,-95.00364285714285,365.0,10400.0
293.0,1900-01-01 10:53:50,29.780338095238093,-95.00209523809524,365.6666666666667,10433.333333333334
294.0,1900-01-01 10:53:51,29.780469047619047,-95.00054761904761,366.3333333333333,10466.666666666666
295.0,1900-01-01 10:53:52,29.7806,-94.999,367.0,10500.0
296.0,1900-01-01 10:53:53,29.780826666666666,-94.99718,368.3333333333333,10515.0
297.0,1900-01-01 10:53:54,29.781053333333332,-94.99535999999999,369.6666666666667,10530.0
298.0,1900-01-01 10:53:55,29.78128,-94.99354,371.0,10545.0
299.0,1900-01-01 10:53:56,29.781506666666665,-94.99172,372.3333333333333,10560.0
300.0,1900-01-01 10:53:57,29.781733333333335,-94.98989999999999,373.6666666666667,10575.0
